course_number,weekday,room,note,exam,test,tutorium,room_id,start_time,end_time,room_capacity,calendar_week,course_name,type,kind,lecturer,semester,ects,registered_students,no_dates_total,instute,email,level,study_area,university,curriculum,assessment_criteria,teaching_methods,language,other_information,study_subject,no_dates_dataset,max_or_median,present_students_b,present_students_a,present_students,first,last,duration,overlength,irregular,relative_registered,relative_capacity
382.037,Di.,HS 19,,False,False,False,1,2024-06-18 12:00:00,2024-06-18 15:15:00,152,25,Schaltungs- und Programmiertechnik 2,VL,Präsenz,Michael Lunglmayr,2024S,"6,00",139,17.0,I. Signalverarbeitung,office.isp@jku.at,B1 - Bachelor 1. Jahr,Medical Engineering,Johannes Kepler Universität Linz,Bachelorstudium Medical Engineering,Schriftliche Klausur,Folien/Tafelvortrag und Distance Learning,Deutsch,,Informationstechnik,11,,,,,,,,,,,
364.000,Di.,HS 18,Basics of Animation,False,False,False,0,2024-06-18 13:45:00,2024-06-18 15:15:00,164,25,Computer Graphics,VO,Präsenz,Oliver Bimber,2024S,"3,00",185,12.0,I. für Computergrafik,oliver.bimber@jku.at,B3 - Bachelor 3. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik,"Zwischenprüfung e-Exam (Moodle Test) 
abschließende e-Prüfung (Moodle-Test)",PowerPoint Slides,Englisch,,Anwendungen,11,median,10.0,7.0,8.0,False,False,90.0,False,True,0.0432,0.0488
340.400,Di.,HS 18,,False,False,False,0,2024-06-18 15:30:00,2024-06-18 17:00:00,164,25,Embedded and Pervasive Systems,VO,Präsenz,Alois Ferscha,2024S,"3,00",140,13.0,I. Pervasive Computing,teaching@pervasive.jku.at,B3 - Bachelor 3. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik,Klausur am Semesterende,Foliengestützter Vortrag ,Deutsch,https://www.jku.at/institut-fuer-pervasive-computing/,Systeme,8,,,,,,,,,,,
229.054,Di.,HS 19,,False,False,False,1,2024-06-18 15:30:00,2024-06-18 18:00:00,152,25,Grundbegriffe und Grundzüge der Politik,VU,Präsenz,Harald Stöger,2024S,"6,00",138,14.0,I. Politikwissenschaft und Sozialpolitik,harald.stoeger@jku.at,B1 - Bachelor 1. Jahr,Sozialwissenschaften,Johannes Kepler Universität Linz,Bachelorstudium Sozialwirtschaft,"Abschlussklausur und kleinere schriftliche Leistungen (Exposé, Leseverständnistest(s), Textkommentar, etc.) während des Semesters.",Vorlesung mit interaktiven Elementen.,Deutsch,,Wahlfächer,9,,,,,,,,,,,
371.000,Mi.,HS 18,,False,False,False,0,2024-06-19 08:30:00,2024-06-19 10:00:00,164,25,Einführung in den Maschinenbau,VL,Präsenz,Klaus Zeman,2024S,"3,00",148,27.0,I. Mechatr. Produktentw. u. Fertigung,klaus.zeman@jku.at,B1 - Bachelor 1. Jahr,Maschinenbau,Johannes Kepler Universität Linz,Bachelorstudium Maschinenbau,schriftliche Prüfung,"Frontalunterricht, Erklären der theoretischen Grundlagen anhand eines Skriptums und Beispielen",Deutsch,keine,Pflichtfächer,21,,,,,,,,,,,
239.010,Mi.,HS 19,Klausur,True,False,False,1,2024-06-19 08:30:00,2024-06-19 10:00:00,152,25,Integrative und problemorientierte Fragestellungen der Geographie und Ökonomie I,UV,Präsenz,Dieter Pennerstorfer,2024S,"3,00",0,9.0,I. Volkswirtschaftslehre,,,,,,,,,,Not available,1,,,,,,,,,,,
327.029,Mi.,HS 19,,False,False,False,1,2024-06-19 10:15:00,2024-06-19 11:45:00,152,25,Numerik und Optimierung,KV,Präsenz,Stefan Takacs,2024S,"6,00",95,27.0,I. Numerische Mathematik,,M1 - Master 1. Jahr,Mathematik,Johannes Kepler Universität Linz,Masterstudium Mechatronik,"Zur KV ist eine mündliche Prüfung abzulegen.
In die Endnote gehen die Note zu den Übungsblättern und die Note der mündlichen Prüfung zu jeweils 50% ein. Die Prüfung ist bestanden, wenn Sie mindestens die Note 4 in beiden Prüfungsanteilen erreichen.
Bitte bringen Sie zu den mündlichen Prüfungen die 4 Uebungsblätter mit ! ",,Deutsch,keine,(*)Elective Tracks,22,,,,,,,,,,,
"325.004, 531.170",Mi.,HS 18,,False,False,False,0,2024-06-19 10:15:00,2024-06-19 11:45:00,164,25,"Zahlentheorie,Einführung in die Zahlentheorie",VO,Präsenz,Friedrich Pillichshammer,2024S,"2,00",117,14.0,A. MINT Didaktik,friedrich.pillichshammer@jku.at,,,,,,,,,Not available,10,,,,,,,,,,,
259.022,Mi.,HS 19,Exercise Part 2: Discussion,False,False,False,1,2024-06-19 12:00:00,2024-06-19 14:30:00,152,25,Software Architectures,KV,Präsenz,Rainer Weinreich,2024S,"4,50",62,12.0,I. WI Software Engineering,rainer.weinreich@jku.at,M1 - Master 1. Jahr,Informatik,Johannes Kepler Universität Linz,Masterstudium Computer Science,"(*)Lecture: written exam at the end of the semesterExercises: written contributions, presentations and discussionsThe total grade is a weighted average of the points reached for both parts (ratio lecture:exercises = 2:1)","(*)Slide-based presentation, exercises with discussions, small projects in teams",Englisch,,(*)Major Subject,8,,,,,,,,,,,
258.300,Mi.,HS 18,BI: Data Mining,False,False,False,0,2024-06-19 12:00:00,2024-06-19 13:30:00,164,25,Data & Knowledge Engineering,VL,Präsenz,Michael Schrefl,2024S,"3,00",132,14.0,I. WI Data & Knowledge Engineering,dke.win@jku.at,B2 - Bachelor 2. Jahr,Wirtschaftsinformatik,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik,Klausur (gemeinsam mit Übungsklausur): 2 Teile je 60 Minuten,Siehe Studienmodul  Methoden und Konzepte des Data & Knowledge Engineering (Sonstige Informationen)	,Deutsch,Siehe Studienmodul  Methoden und Konzepte des Data & Knowledge Engineering,Data & Knowledge Engineering,11,,,,,,,,,,,
365.232,Mi.,HS 19,,False,False,False,1,2024-06-19 14:30:00,2024-06-19 15:15:00,152,25,Programming in Python II,UE,Präsenz,Rainer Dangl,2024S,"1,50",46,13.0,I. Machine Learning,,B1 - Bachelor 1. Jahr,Artificial Intelligence,Johannes Kepler Universität Linz,Bachelorstudium Artificial Intelligence,(*)Online Assignments,,Englisch,,(*)Computer Science,10,,,,,,,,,,,
256.600,Mi.,HS 18,"Optional: Online per Zoom (siehe Mail), kein neuer Stoff, Möglichkeit für Fragen zum Stoff",False,False,False,0,2024-06-19 17:15:00,2024-06-19 18:45:00,164,25,Soziale Auswirkungen der IT,KS,Präsenz,Hermann Sikora,2024S,"3,00",154,13.0,I. WI Information Engineering,office@ie.jku.at,B3 - Bachelor 3. Jahr,Sozialwissenschaften,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik,Kurzreferat und schriftliche Arbeit zu einem selbstgewählten Thema.,Kurze beschreibende oder empirische Studie,Deutsch,,Soziale und geschlechterspezifische Aspekte der IT,8,,,,,,,,,,,
358.001,Do.,HS 19,,False,False,False,1,2024-06-20 08:30:00,2024-06-20 10:00:00,152,25,Maschinenelemente,VL,Präsenz,Gudrun Mikota,2024S,"3,00",118,13.0,I. Maschinenlehre u. Fluidtechnik,office.imh@jku.at,B2 - Bachelor 2. Jahr,Maschinenbau,Johannes Kepler Universität Linz,Bachelorstudium Maschinenbau,"Schriftliche und mündliche Prüfung. Die schriftliche Prüfung besteht aus zwei Beispielen; beide Beispiele umfassen jeweils die Berechnung einer kleineren Baugruppe. In Summe muss die Hälfte der Punkte erreicht werden, um zur mündlichen Prüfung antreten zu können. Ausnahme: bei der 3. Prüfung kann in jedem Fall ein Antritt zur mündlichen Prüfung erfolgen. In der mündlichen Prüfung werden zwei Fragen gestellt, die meist einen größeren Bereich umfassen; während der Antwort werden Zwischenfragen gestellt, um die Durchdringung des Fachgebietes zu überprüfen.",Frontalunterricht; ausführliches Skriptum; Üben des Erlernten in den begleitenden Übungen (siehe Maschinenelemente Übungen) ,Deutsch,Keine,Pflichtfächer,10,,,,,,,,,,,
371.000,Do.,HS 18,,False,False,False,0,2024-06-20 08:30:00,2024-06-20 10:00:00,164,25,Einführung in den Maschinenbau,VL,Präsenz,Klaus Zeman,2024S,"3,00",148,27.0,I. Mechatr. Produktentw. u. Fertigung,klaus.zeman@jku.at,B1 - Bachelor 1. Jahr,Maschinenbau,Johannes Kepler Universität Linz,Bachelorstudium Maschinenbau,schriftliche Prüfung,"Frontalunterricht, Erklären der theoretischen Grundlagen anhand eines Skriptums und Beispielen",Deutsch,keine,Pflichtfächer,21,,,,,,,,,,,
531.120,Do.,HS 18,,False,False,False,0,2024-06-20 10:15:00,2024-06-20 11:45:00,164,25,Lineare Algebra I,VO,Präsenz,Erhard Aichinger,2024S,"4,00",102,26.0,A. MINT Didaktik,erhard.aichinger@jku.at,,,,,,,,,Not available,20,,,,,,,,,,,
327.029,Do.,HS 19,,False,False,False,1,2024-06-20 10:15:00,2024-06-20 11:45:00,152,25,Numerik und Optimierung,KV,Präsenz,Stefan Takacs,2024S,"6,00",95,27.0,I. Numerische Mathematik,,M1 - Master 1. Jahr,Mathematik,Johannes Kepler Universität Linz,Masterstudium Mechatronik,"Zur KV ist eine mündliche Prüfung abzulegen.
In die Endnote gehen die Note zu den Übungsblättern und die Note der mündlichen Prüfung zu jeweils 50% ein. Die Prüfung ist bestanden, wenn Sie mindestens die Note 4 in beiden Prüfungsanteilen erreichen.
Bitte bringen Sie zu den mündlichen Prüfungen die 4 Uebungsblätter mit ! ",,Deutsch,keine,(*)Elective Tracks,22,,,,,,,,,,,
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-06-20 12:00:00,2024-06-20 13:30:00,164,25,Lineare Algebra I,VO,Präsenz,Erhard Aichinger,2024S,"4,00",102,26.0,A. MINT Didaktik,erhard.aichinger@jku.at,,,,,,,,,Not available,20,,,,,,,,,,,
"531.240, 531.241, 531.242",Do.,HS 19,,False,False,False,1,2024-06-20 13:45:00,2024-06-20 14:30:00,152,25,Geometrie,UV,Präsenz,Bert Jüttler,2024S,"3,00",54,33.0,A. MINT Didaktik,"bert.juettler@jku.at, katharina.rittenscho@ph-linz.at",,,,,,,,,Not available,11,,,,,,,,,,,
531.240,Do.,HS 19,,False,False,False,1,2024-06-20 14:30:00,2024-06-20 15:15:00,152,25,Geometrie,UV,Präsenz,Bert Jüttler,2024S,"3,00",30,33.0,A. MINT Didaktik,"bert.juettler@jku.at, katharina.rittenscho@ph-linz.at",,,,,,,,,Not available,9,,,,,,,,,,,
339.170,Do.,HS 19,,False,False,False,1,2024-06-20 15:30:00,2024-06-20 17:00:00,152,25,Softwareentwicklung 1,VO,Präsenz,Hanspeter Mössenböck,2024S,"3,00",108,12.0,I. Systemsoftware,hanspeter.moessenboeck@jku.at,B1 - Bachelor 1. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik,Klausur am Semesterende,Folienvortrag mit Beispielen an der Tafel.,Deutsch,Für nähere Informationen siehe http://ssw.jku.at/Teaching/Lectures/,Software,11,,,,,,,,,,,
368.190,Mo.,HS 19,,False,False,False,1,2024-06-24 08:30:00,2024-06-24 10:00:00,152,26,Algebra für Informatik,VL,Präsenz,Christoph Koutschan,2024S,"3,00",242,22.0,I. Algebra,,B1 - Bachelor 1. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik,"Allgemein: Verständnis und  Beherrschung der vorgestellten Lösungsmethoden. Kenntnis der zugrunde liegenden Strukturtheorie und ihres logischen Aufbaus. Kenntnis und Darstellung der vermittelten Beweise. Korrektes eigenständiges Herleiten von Lösungsmethoden fuer verwandte Probleme.
Konkret: Schriftliche Klausurarbeit.",Vortrag,Deutsch,,Theorie,4,,,,,,,,,,,
531.120,Mo.,HS 19,,False,False,False,1,2024-06-24 10:15:00,2024-06-24 11:45:00,152,26,Lineare Algebra I,VO,Präsenz,Erhard Aichinger,2024S,"4,00",102,26.0,A. MINT Didaktik,erhard.aichinger@jku.at,,,,,,,,,Not available,20,,,,,,,,,,,
231.115,Mo.,HS 19,,False,False,False,1,2024-06-24 12:00:00,2024-06-24 13:30:00,152,26,Grundzüge der empirischen Sozialforschung,VU,Präsenz,Dimitri Prandner,2024S,"3,00",72,13.0,A. Empirische Sozialforschung,dimitri.prandner@jku.at,B1 - Bachelor 1. Jahr,Sozialwissenschaften,Johannes Kepler Universität Linz,Bachelorstudium Soziologie,Positive Absolvierung einer schriftlichen Abschlussarbeit am Ende des Semesters,"Vortrag durch die/den Lehrende/nZu jedem Termin wird im MOODLE ein aktueller Foliensatz bereit gestellt.
Nach Möglichkeit erfolgt am Beginn jeder Vorlesung eine interaktive Wiederholung des Stoffs der letzten Einheit.
Es existiert eine autorisierte Vorlesungsmitschrift, die jährlich aktualisiert wird und zum Selbstkostenpreis erworben werden kann.
Der LVA ist im MOODLE ein Diskussionsforum zugeordnet, das von TutorInnen betreut wird.",Deutsch,Internet-Lexikon der Methoden der empirischen Sozialforschung: http://wlm.userweb.mwn.de/ilmes.htm,Pflichtfächer,11,,,,,,,,,,,
136.309,Mo.,HS 18,Klausur,True,False,False,0,2024-06-24 13:45:00,2024-06-24 15:15:00,164,26,Kriminologie/Abweichendes Verhalten,VL,Präsenz,Helmut Hirtenlehner,2024S,"3,00",98,12.0,I. Strafrechtswissenschaften,,D - Diplom,Sozialwissenschaften,Johannes Kepler Universität Linz,Diplomstudium Rechtswissenschaften,Klausur am Ende des Semesters,Vortrag,Deutsch,,Wahlfächer,11,,,,,,,,,,,
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-06-24 17:15:00,2024-06-24 18:45:00,164,26,Grundzüge der Thermofluiddynamik,VL,Präsenz,Philipp Gittler,2024S,"4,50",121,26.0,I. Strömungslehre u. Wärmeübertragung,office.fluid@jku.at,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik,Schriftliche und/oder mündliche Prüfung,Vortrag anhand eines Skriptums,Deutsch,begleitende Übung,Pflichtfächer,21,,,,,,,,,,,
361.001,Di.,HS 18,,False,False,False,0,2024-06-25 08:30:00,2024-06-25 10:00:00,164,26,Regelungstechnik,VL,Präsenz,Markus Schöberl,2024S,"4,50",132,21.0,I. Regelungstechn. u. Prozessautomatis.,,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik,schriftliche Klausur und/oder mündliche Prüfung,Tafel- und Folienvortrag,Deutsch,,Pflichtfächer,16,,,,,,,,,,,
366.560,Di.,HS 19,,False,False,False,1,2024-06-25 08:30:00,2024-06-25 10:00:00,152,26,Statistik,VO,Präsenz,Thomas Forstner,2024S,"3,00",148,14.0,A. Angewandte Systemforsch. u. Statistik,thomas.forstner@jku.at,B2 - Bachelor 2. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik,Klausur am Semesterende,Vortrag durch die/den Lehrende/n,Deutsch,"Abteilungshomepage: www.systat.jku.at
weiterführende Lehrveranstaltungen:
Statistik 2 (aufbauend auf den Grundkenntnissen aus einer einführenden Statistik-LVA werden weitere parametrische und nicht-parametrische Testverfahren vorgestellt)
Special Topics: Computer Assisted Statistics with SPSS (Umsetzung der erworbenen statistischen Methoden mittels des Programmpakets SPSS)
Special Topics: Biostatistics in Clinical Research (einführende Lehrveranstaltung über die statistischen Methoden in der klinischen Forschung)
Special Topics: Applied Biostatistics (weiterführende Lehrveranstaltung über die statistischen Methoden in der klinischen Forschung)
Special Topics: Statistics 3 - Univariate Methods
Special Topics: Statistics 4 - Multivariate Methods
Special Topics: Statistical Coaching (Servicelehrveranstaltung für alle Studierende, die bei der Abfassung von Seminararbeiten, Bachlorarbeiten, Masterarbeiten, Dissertationen und usw. statistische Unterstützung benötigen) ",Theorie,11,,,,,,,,,,,
256.300,Di.,HS 18,"Klausur - Teil 2, Anmeldung geöffnet - bitte 15 Min. vor Klausurbeginn in den Hörsaal kommen!",True,False,False,0,2024-06-25 12:00:00,2024-06-25 13:30:00,164,26,Informationsmanagement,VL,Präsenz,Michaela Trierweiler,2024S,"3,00",100,4.0,I. WI Information Engineering,,B2 - Bachelor 2. Jahr,Wirtschaftsinformatik,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik,Schriftliche Klausur,Siehe  Informationsmanagement,Deutsch,,Information Engineering,1,,,,,,,,,,,
382.037,Di.,HS 19,,False,False,False,1,2024-06-25 12:00:00,2024-06-25 15:15:00,152,26,Schaltungs- und Programmiertechnik 2,VL,Präsenz,Michael Lunglmayr,2024S,"6,00",139,17.0,I. Signalverarbeitung,office.isp@jku.at,B1 - Bachelor 1. Jahr,Medical Engineering,Johannes Kepler Universität Linz,Bachelorstudium Medical Engineering,Schriftliche Klausur,Folien/Tafelvortrag und Distance Learning,Deutsch,,Informationstechnik,11,,,,,,,,,,,
364.000,Di.,HS 18,Final Exam,True,False,False,0,2024-06-25 13:45:00,2024-06-25 15:15:00,164,26,Computer Graphics,VO,Präsenz,Oliver Bimber,2024S,"3,00",185,12.0,I. für Computergrafik,oliver.bimber@jku.at,B3 - Bachelor 3. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik,"Zwischenprüfung e-Exam (Moodle Test) 
abschließende e-Prüfung (Moodle-Test)",PowerPoint Slides,Englisch,,Anwendungen,11,median,-57.0,-19.0,-38.0,False,False,90.0,False,True,-0.2054,-0.2317
229.054,Di.,HS 19,,False,False,False,1,2024-06-25 15:30:00,2024-06-25 18:00:00,152,26,Grundbegriffe und Grundzüge der Politik,VU,Präsenz,Harald Stöger,2024S,"6,00",138,14.0,I. Politikwissenschaft und Sozialpolitik,harald.stoeger@jku.at,B1 - Bachelor 1. Jahr,Sozialwissenschaften,Johannes Kepler Universität Linz,Bachelorstudium Sozialwirtschaft,"Abschlussklausur und kleinere schriftliche Leistungen (Exposé, Leseverständnistest(s), Textkommentar, etc.) während des Semesters.",Vorlesung mit interaktiven Elementen.,Deutsch,,Wahlfächer,9,,,,,,,,,,,
239.527,Di.,HS 18,Final Exam,True,False,False,0,2024-06-25 15:30:00,2024-06-25 17:00:00,164,26,Introduction to Macroeconomics,KS,Präsenz,Jochen Güntner,2024S,"3,00",87,13.0,I. Volkswirtschaftslehre,,B1 - Bachelor 1. Jahr,Volkswirtschaftslehre,Johannes Kepler Universität Linz,Bachelorstudium International Business Administration,"(*)Written final exam, written retake exam","(*)Calculus, graphical analysis and interpretation, logical reasoning",Englisch,,(*)Economics,1,,,,,,,,,,,
233.KS2,Di.,HS 18,2. Teilklausur,True,False,False,0,2024-06-25 17:15:00,2024-06-25 18:45:00,164,26,Wirtschafts- und Berufspädagogik 2,KS,Präsenz,Georg Hans Neuweg,2024S,"4,00",59,11.0,I. Wirtschafts- u. Berufspädagogik,georg.neuweg@jku.at,D - Diplom,Pädagogik,Johannes Kepler Universität Linz,Diplomstudium Wirtschaftspädagogik,Schriftliche Klausur sowie Reflexions- und Übungsaufgaben,"Vortrag, selbständiges Literaturstudium, Diskussion",Deutsch,Der Kurs Wirtschafts- und Berufspädagogik 2 (Sommersemester) wird alternierend mit dem Kurs Wirtschafts- und Berufspädagogik 1 (Wintersemester) angeboten. Er kann auch vor dem Kurs 1 absolviert werden.,Pflichtfächer 2. Studienabschnitt,1,,,,,,,,,,,
371.000,Mi.,HS 18,,False,False,False,0,2024-06-26 08:30:00,2024-06-26 10:00:00,164,26,Einführung in den Maschinenbau,VL,Präsenz,Klaus Zeman,2024S,"3,00",148,27.0,I. Mechatr. Produktentw. u. Fertigung,klaus.zeman@jku.at,B1 - Bachelor 1. Jahr,Maschinenbau,Johannes Kepler Universität Linz,Bachelorstudium Maschinenbau,schriftliche Prüfung,"Frontalunterricht, Erklären der theoretischen Grundlagen anhand eines Skriptums und Beispielen",Deutsch,keine,Pflichtfächer,21,,,,,,,,,,,
364.046,Mi.,HS 18,Exam,True,False,False,0,2024-06-26 10:15:00,2024-06-26 11:45:00,164,26,Information Displays,VO,Präsenz,Oliver Bimber,2024S,"3,00",114,13.0,I. für Computergrafik,oliver.bimber@jku.at,M1 - Master 1. Jahr,Informatik,Johannes Kepler Universität Linz,Masterstudium Computer Science,"(*)< 15 exam registrations - oral exam
> 15 exam registrations - eExam (on-site)",(*)Slide presentation,Englisch,,(*)Area of Specialization,1,,,,,,,,,,,
327.029,Mi.,HS 19,,False,False,False,1,2024-06-26 10:15:00,2024-06-26 11:45:00,152,26,Numerik und Optimierung,KV,Präsenz,Stefan Takacs,2024S,"6,00",95,27.0,I. Numerische Mathematik,,M1 - Master 1. Jahr,Mathematik,Johannes Kepler Universität Linz,Masterstudium Mechatronik,"Zur KV ist eine mündliche Prüfung abzulegen.
In die Endnote gehen die Note zu den Übungsblättern und die Note der mündlichen Prüfung zu jeweils 50% ein. Die Prüfung ist bestanden, wenn Sie mindestens die Note 4 in beiden Prüfungsanteilen erreichen.
Bitte bringen Sie zu den mündlichen Prüfungen die 4 Uebungsblätter mit ! ",,Deutsch,keine,(*)Elective Tracks,22,,,,,,,,,,,
258.300,Mi.,HS 18,(Reservetermin),False,False,False,0,2024-06-26 12:00:00,2024-06-26 13:30:00,164,26,Data & Knowledge Engineering,VL,Präsenz,Michael Schrefl,2024S,"3,00",132,14.0,I. WI Data & Knowledge Engineering,dke.win@jku.at,B2 - Bachelor 2. Jahr,Wirtschaftsinformatik,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik,Klausur (gemeinsam mit Übungsklausur): 2 Teile je 60 Minuten,Siehe Studienmodul  Methoden und Konzepte des Data & Knowledge Engineering (Sonstige Informationen)	,Deutsch,Siehe Studienmodul  Methoden und Konzepte des Data & Knowledge Engineering,Data & Knowledge Engineering,11,,,,,,,,,,,
245.311,Mi.,HS 18,Final Exam,True,False,False,0,2024-06-26 13:45:00,2024-06-26 15:15:00,164,26,Operations and Supply Chain Management,KS,Präsenz,Simon Currle,2024S,"3,00",91,11.0,I. Produktions-u.Logistikmanagement,elisabeth.gaar@jku.at,B2 - Bachelor 2. Jahr,Betriebswirtschaftslehre,Johannes Kepler Universität Linz,Bachelorstudium Betriebswirtschaftslehre,"Exam(s), exercises","Lecture, case studies, discussion",English,We recommend to attend KS and IK “Operations and Supply Chain Management” in the same semester.,(*)Digitalization and Supply Chain Management,1,,,,,,,,,,,
245.312,Mi.,HS 18,Final Exam,True,False,False,0,2024-06-26 15:30:00,2024-06-26 17:00:00,164,26,Operations and Supply Chain Management,IK,Präsenz,Simon Currle,2024S,"3,00",42,10.0,I. Produktions-u.Logistikmanagement,simon.currle@jku.at,B2 - Bachelor 2. Jahr,Betriebswirtschaftslehre,Johannes Kepler Universität Linz,Bachelorstudium Betriebswirtschaftslehre,"Homework exercises, exam(s)","Discussion of exercises, group work",English,We strongly recommend to attend KS and IK “Operations and Supply Chain Management” in the same semester.,Wahlfächer,1,,,,,,,,,,,
